id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category
9156,Name_349,67.0,50000.0,2024-01-28,Marketing,2948.0,"Street 71, City 12",9428821414.0,email_256@example.com,18,low
9157,Name_98,77.0,60000.0,2022-10-13,IT,3370.0,"Street 74, City 44",9209100379.0,email_467@example.com,18,medium
9158,Name_82,29.0,60000.0,2018-03-02,IT,1216.0,"Street 4, City 29",9412379629.0,email_22@example.com,17,medium
9159,Name_502,73.0,60000.0,,Finance,4268.0,"Street 38, City 45",5495392844.0,email_253@example.com,18,medium
9160,Name_967,73.0,60000.0,2017-06-20,Unknown,7495.0,,,,3,medium
9161,Name_477,32.0,60000.0,2022-07-13,Unknown,6540.0,"Street 7, City 35",9208891213.0,email_32@example.com,17,medium
9162,Name_927,48.0,70000.0,2025-06-12,HR,,"Street 62, City 45",2229026422.0,email_37@example.com,18,medium
9163,Name_704,45.0,70000.0,2024-04-18,Unknown,,"Street 66, City 13",7952999453.0,email_820@example.com,18,medium
9164,Name_765,57.0,60000.0,2020-09-22,IT,9703.0,"Street 78, City 4",7521155262.0,email_836@example.com,17,medium
9165,Name_921,58.0,60000.0,2016-05-20,Unknown,4792.0,"Street 66, City 8",5578559341.0,email_291@example.com,17,medium
9166,Name_550,22.0,60000.0,2021-08-11,HR,1578.0,"Street 31, City 32",7003510918.0,email_778@example.com,18,medium
9167,Name_14,22.0,50000.0,2022-05-31,Marketing,8027.0,"Street 23, City 43",2522392745.0,email_591@example.com,18,low
9168,Name_392,23.0,60000.0,2020-04-02,Unknown,3451.0,"Street 11, City 41",9073696094.0,email_384@example.com,18,medium
9169,Name_347,40.0,70000.0,2022-05-13,Unknown,7053.0,"Street 43, City 34",9365885501.0,email_343@example.com,18,medium
9170,Name_310,20.0,60000.0,2025-11-14,IT,1966.0,"Street 39, City 40",9161239527.0,email_151@example.com,18,medium
9171,Name_386,54.0,60000.0,2018-01-22,IT,6426.0,"Street 94, City 31",4333049000.0,email_856@example.com,18,medium
9172,Name_209,50.0,70000.0,2025-08-11,Marketing,2358.0,"Street 81, City 47",6854875166.0,email_880@example.com,18,medium
9173,Name_357,60.0,50000.0,2023-04-23,Finance,3592.0,"Street 70, City 28",7078791427.0,email_854@example.com,18,low
9174,Name_974,75.0,50000.0,2024-04-20,Unknown,8352.0,"Street 96, City 43",3783589203.0,email_55@example.com,18,low
9175,Name_601,38.0,60000.0,2018-02-22,IT,3472.0,"Street 72, City 50",8188448556.0,email_358@example.com,18,medium
9176,Name_568,37.0,60000.0,2024-03-30,Finance,5183.0,,,,3,medium
9177,Name_94,18.0,60000.0,2023-03-23,Unknown,2867.0,"Street 14, City 3",9562728441.0,email_588@example.com,17,medium
9178,Name_93,56.0,60000.0,2023-09-20,Unknown,5936.0,,,,3,medium
9179,Name_340,64.0,70000.0,2022-08-16,Finance,,"Street 84, City 11",4423462759.0,email_867@example.com,18,medium
9180,Name_597,34.0,70000.0,2023-04-24,IT,1246.0,"Street 53, City 31",9367308971.0,email_145@example.com,18,medium
9181,Name_445,46.0,60000.0,2020-08-04,Marketing,3693.0,"Street 37, City 35",4245930508.0,email_630@example.com,18,medium
9182,Name_757,25.0,60000.0,2017-03-19,Unknown,5549.0,"Street 76, City 47",3005972169.0,email_712@example.com,18,medium
9183,Name_22,79.0,60000.0,2016-07-01,HR,5897.0,"Street 62, City 6",7781024571.0,email_895@example.com,17,medium
9184,Name_291,43.0,60000.0,2018-12-19,HR,6496.0,"Street 91, City 29",1178503170.0,email_388@example.com,18,medium
9185,Name_485,45.0,60000.0,2024-05-20,HR,8488.0,"Street 30, City 27",7094422045.0,email_378@example.com,18,medium
9186,Name_784,51.0,60000.0,2016-09-24,Marketing,7625.0,"Street 37, City 27",5744832929.0,email_930@example.com,18,medium
9187,Name_306,43.0,60000.0,2024-12-07,Unknown,9544.0,"Street 46, City 45",8873671647.0,email_544@example.com,18,medium
9188,Name_634,30.0,70000.0,2023-05-24,IT,2129.0,"Street 43, City 36",8620498448.0,email_16@example.com,18,medium
9189,Name_128,61.0,70000.0,2024-06-24,IT,8268.0,"Street 70, City 30",6076965490.0,email_931@example.com,18,medium
9190,Name_625,54.0,60000.0,2020-03-23,Marketing,7907.0,"Street 56, City 45",9641606437.0,email_694@example.com,18,medium
9191,Name_939,30.0,50000.0,2021-12-10,Unknown,7462.0,"Street 31, City 24",4206311094.0,email_483@example.com,18,low
9192,Name_273,55.0,50000.0,2020-02-11,Finance,9522.0,"Street 34, City 15",4864255636.0,email_185@example.com,18,low
9193,Name_848,48.0,70000.0,2018-09-09,Finance,1993.0,"Street 27, City 39",4831341873.0,email_916@example.com,18,medium
9194,Name_442,64.0,70000.0,2020-02-13,Unknown,1012.0,"Street 40, City 29",2675275766.0,email_389@example.com,18,medium
9195,Name_503,79.0,60000.0,2025-07-07,Unknown,1211.0,"Street 68, City 26",3226560960.0,email_812@example.com,18,medium
9196,Name_130,48.0,70000.0,2019-05-13,IT,2743.0,"Street 10, City 38",5693741456.0,email_135@example.com,18,medium
9197,Name_132,39.0,70000.0,2021-06-20,Marketing,4495.0,"Street 78, City 15",2487389943.0,email_266@example.com,18,medium
9198,Name_597,38.0,60000.0,2016-09-23,Marketing,8395.0,,,,3,medium
9199,Name_935,71.0,50000.0,2016-10-01,IT,4942.0,"Street 28, City 8",7170552618.0,email_880@example.com,17,low
9200,Name_482,47.0,50000.0,2025-10-31,HR,3926.0,"Street 29, City 43",4434502356.0,email_510@example.com,18,low
9201,Name_862,28.0,60000.0,2022-03-09,Finance,1204.0,"Street 65, City 41",4339292885.0,email_722@example.com,18,medium
9202,Name_390,21.0,50000.0,2017-10-24,Unknown,8968.0,"Street 83, City 21",3630031334.0,email_689@example.com,18,low
9203,Name_593,50.0,60000.0,2019-10-27,Finance,6272.0,,,,3,medium
9204,Name_999,64.0,60000.0,2020-10-30,Finance,4381.0,"Street 24, City 40",1762661941.0,email_469@example.com,18,medium
9205,Name_985,29.0,60000.0,2020-10-16,Marketing,1823.0,"Street 53, City 24",4655036727.0,email_301@example.com,18,medium
9206,Name_325,26.0,70000.0,2022-07-15,IT,2763.0,"Street 15, City 14",9096496509.0,email_552@example.com,18,medium
9207,Name_69,49.0,70000.0,2024-02-09,HR,2145.0,"Street 94, City 21",8369781902.0,email_531@example.com,18,medium
9208,Name_660,28.0,60000.0,2016-12-21,HR,6229.0,"Street 87, City 10",6245243353.0,email_995@example.com,18,medium
9209,Name_448,54.0,60000.0,2022-08-23,IT,,,,,3,medium
9210,Name_528,41.0,60000.0,2018-03-23,Finance,4930.0,"Street 100, City 47",7263217576.0,email_567@example.com,19,medium
9211,Name_819,24.0,50000.0,2023-06-08,IT,1819.0,"Street 73, City 20",4771501463.0,email_940@example.com,18,low
9212,Name_617,25.0,50000.0,2025-11-07,IT,,"Street 95, City 13",1001031250.0,email_512@example.com,18,low
9213,Name_165,50.0,60000.0,,Unknown,4528.0,"Street 63, City 32",7156609937.0,email_926@example.com,18,medium
9214,Name_488,42.0,70000.0,2022-10-04,Unknown,9194.0,"Street 76, City 50",3283357326.0,email_586@example.com,18,medium
9215,Name_713,18.0,50000.0,2024-11-21,Finance,8566.0,"Street 9, City 24",5028379384.0,email_19@example.com,17,low
9216,Name_709,20.0,60000.0,2018-08-31,Marketing,1694.0,"Street 46, City 13",4130719406.0,email_159@example.com,18,medium
9217,Name_426,57.0,70000.0,2017-09-02,HR,3993.0,"Street 86, City 42",5126863261.0,email_892@example.com,18,medium
9218,Name_697,45.0,60000.0,2021-11-22,Unknown,6452.0,"Street 69, City 10",3912758310.0,email_935@example.com,18,medium
9219,Name_834,60.0,60000.0,2025-02-22,Finance,,"Street 73, City 29",8286144028.0,email_739@example.com,18,medium
9220,Name_265,50.0,70000.0,2024-08-30,IT,6519.0,"Street 6, City 40",7877900302.0,email_227@example.com,17,medium
9221,Name_875,63.0,60000.0,2022-07-22,Unknown,5224.0,"Street 73, City 44",4632403627.0,email_355@example.com,18,medium
9222,Name_612,18.0,50000.0,2017-02-21,IT,4028.0,"Street 35, City 6",5641267827.0,email_624@example.com,17,low
9223,Name_342,55.0,60000.0,2016-10-02,IT,7881.0,"Street 60, City 30",9632442329.0,email_931@example.com,18,medium
9224,Name_832,70.0,50000.0,2019-04-23,Unknown,7997.0,,,,3,low
9225,Name_726,44.0,50000.0,2025-11-29,Finance,5685.0,"Street 30, City 29",6700363772.0,email_355@example.com,18,low
9226,Name_278,55.0,50000.0,2025-09-26,HR,3288.0,"Street 28, City 41",1676840869.0,email_496@example.com,18,low
9227,Name_674,52.0,50000.0,2019-07-18,Finance,9220.0,"Street 31, City 21",8950276046.0,email_673@example.com,18,low
9228,Name_439,48.0,50000.0,2019-03-25,Marketing,7428.0,"Street 13, City 18",9215366834.0,email_92@example.com,18,low
9229,Name_157,29.0,60000.0,,Marketing,9653.0,"Street 81, City 15",1591066693.0,email_856@example.com,18,medium
9230,Name_422,27.0,50000.0,2024-12-10,HR,8107.0,"Street 64, City 8",7232967529.0,email_670@example.com,17,low
9231,Name_251,71.0,60000.0,2016-12-12,Marketing,4498.0,"Street 49, City 35",7673249265.0,email_699@example.com,18,medium
9232,Name_878,51.0,70000.0,2019-07-18,IT,5062.0,"Street 80, City 8",7844105536.0,email_589@example.com,17,medium
9233,Name_609,41.0,60000.0,2016-12-04,Marketing,5572.0,"Street 22, City 18",6484611607.0,email_226@example.com,18,medium
9234,Name_530,45.0,60000.0,2024-04-01,Unknown,7187.0,"Street 37, City 40",3569566309.0,email_353@example.com,18,medium
9235,Name_327,39.0,50000.0,2025-12-04,IT,8662.0,"Street 58, City 32",3654706898.0,email_167@example.com,18,low
9236,Name_961,62.0,60000.0,2017-02-20,Finance,,"Street 14, City 45",8592220721.0,email_264@example.com,18,medium
9237,Name_895,33.0,70000.0,2025-06-02,HR,7794.0,"Street 19, City 36",8652582196.0,email_403@example.com,18,medium
9238,Name_97,30.0,60000.0,2025-09-22,Unknown,5584.0,"Street 98, City 40",7757064750.0,email_646@example.com,18,medium
9239,Name_513,53.0,50000.0,2025-11-19,Unknown,3944.0,"Street 80, City 37",2815666142.0,email_521@example.com,18,low
9240,Name_216,53.0,70000.0,2016-11-26,HR,,"Street 19, City 27",2361429757.0,email_522@example.com,18,medium
9241,Name_132,79.0,60000.0,2016-01-11,Marketing,6758.0,"Street 63, City 38",5811528996.0,email_323@example.com,18,medium
9242,Name_260,60.0,50000.0,2019-07-25,HR,4362.0,"Street 83, City 1",4820626313.0,email_471@example.com,17,low
9243,Name_125,40.0,60000.0,2025-03-10,HR,3427.0,"Street 66, City 45",9669131158.0,email_387@example.com,18,medium
9244,Name_82,31.0,70000.0,2018-10-11,Marketing,9625.0,"Street 91, City 38",6650882635.0,email_391@example.com,18,medium
9245,Name_283,49.0,70000.0,2019-05-23,Finance,1405.0,,,,3,medium
9246,Name_683,20.0,50000.0,2020-08-07,HR,9364.0,"Street 71, City 35",6486690907.0,email_295@example.com,18,low
9247,Name_59,44.0,60000.0,,Marketing,,"Street 84, City 11",8909804422.0,email_712@example.com,18,medium
9248,Name_544,36.0,70000.0,2019-09-30,Unknown,5078.0,"Street 34, City 30",1851097227.0,email_556@example.com,18,medium
9249,Name_161,39.0,60000.0,2017-10-29,HR,5157.0,"Street 49, City 3",2727633488.0,email_590@example.com,17,medium
9250,Name_284,74.0,60000.0,2021-10-02,HR,8778.0,"Street 57, City 27",4647078154.0,email_48@example.com,18,medium
9251,Name_106,18.0,70000.0,2022-12-29,Finance,9027.0,"Street 74, City 42",7396205534.0,email_470@example.com,18,medium
9252,Name_105,22.0,60000.0,,Finance,2684.0,"Street 80, City 41",9419614391.0,email_315@example.com,18,medium
9253,Name_439,66.0,70000.0,2022-07-11,Unknown,8682.0,"Street 73, City 7",4833383815.0,email_604@example.com,17,medium
9254,Name_228,50.0,60000.0,2025-11-08,Finance,9522.0,"Street 3, City 36",8706559893.0,email_647@example.com,17,medium
9255,Name_700,48.0,70000.0,2022-05-04,Unknown,3030.0,"Street 17, City 29",7915300387.0,email_386@example.com,18,medium
9256,Name_582,36.0,70000.0,,HR,1438.0,,,,3,medium
9257,Name_318,53.0,70000.0,2019-01-18,Marketing,5388.0,"Street 65, City 36",3398006776.0,email_326@example.com,18,medium
9258,Name_464,68.0,60000.0,2017-09-24,Finance,9359.0,"Street 71, City 37",1300204893.0,email_535@example.com,18,medium
9259,Name_802,23.0,60000.0,2017-04-04,Unknown,6199.0,,,,3,medium
9260,Name_599,77.0,60000.0,2016-03-03,Finance,1406.0,"Street 5, City 12",8565563183.0,email_924@example.com,17,medium
9261,Name_882,32.0,60000.0,2024-12-02,Finance,,,,,3,medium
9262,Name_874,53.0,60000.0,2020-11-24,IT,6994.0,"Street 99, City 40",8042141832.0,email_855@example.com,18,medium
9263,Name_472,73.0,70000.0,2025-03-23,HR,6304.0,"Street 89, City 9",2770253061.0,email_894@example.com,17,medium
9264,Name_56,50.0,60000.0,2019-12-04,Finance,4305.0,"Street 30, City 38",5723473303.0,email_190@example.com,18,medium
9265,Name_625,41.0,60000.0,,Marketing,8842.0,"Street 15, City 34",2608654561.0,email_614@example.com,18,medium
9266,Name_13,44.0,60000.0,2020-04-07,IT,1973.0,"Street 31, City 26",3687104498.0,email_464@example.com,18,medium
9267,Name_440,66.0,60000.0,2019-02-23,Unknown,1403.0,"Street 12, City 19",9893633235.0,email_101@example.com,18,medium
9268,Name_18,28.0,70000.0,,Unknown,6972.0,"Street 59, City 49",2907164784.0,email_599@example.com,18,medium
9269,Name_694,66.0,70000.0,,Marketing,4511.0,"Street 22, City 33",2842153940.0,email_495@example.com,18,medium
9270,Name_973,40.0,50000.0,2017-11-10,Marketing,4941.0,"Street 56, City 7",2103683553.0,email_510@example.com,17,low
9271,Name_113,50.0,60000.0,2025-07-07,HR,7360.0,"Street 42, City 6",2326722309.0,email_366@example.com,17,medium
9272,Name_229,58.0,60000.0,2020-04-23,Marketing,2468.0,,,,3,medium
9273,Name_171,63.0,60000.0,2020-12-22,Unknown,9411.0,"Street 8, City 21",6940724959.0,email_535@example.com,17,medium
9274,Name_295,64.0,60000.0,2025-09-10,HR,4876.0,"Street 88, City 2",3906297889.0,email_317@example.com,17,medium
9275,Name_189,73.0,70000.0,2023-02-24,Marketing,1157.0,"Street 5, City 36",8242123646.0,email_234@example.com,17,medium
9276,Name_426,46.0,50000.0,2022-11-13,Marketing,7228.0,"Street 36, City 43",9705329034.0,email_131@example.com,18,low
9277,Name_977,48.0,60000.0,2017-05-04,Unknown,5065.0,"Street 12, City 6",2602310006.0,email_609@example.com,17,medium
9278,Name_79,18.0,50000.0,2024-07-01,HR,6726.0,"Street 77, City 36",6954512023.0,email_580@example.com,18,low
9279,Name_658,51.0,50000.0,2019-11-24,IT,5407.0,"Street 89, City 33",8439969269.0,email_354@example.com,18,low
9280,Name_919,35.0,70000.0,2020-02-09,IT,2950.0,"Street 6, City 49",1635838933.0,email_959@example.com,17,medium
9281,Name_182,35.0,50000.0,2025-03-14,HR,,"Street 38, City 42",5000404170.0,email_721@example.com,18,low
9282,Name_499,48.0,60000.0,2022-09-10,Marketing,7077.0,"Street 47, City 24",3719324162.0,email_1000@example.com,18,medium
9283,Name_798,69.0,70000.0,2022-01-24,Marketing,,"Street 19, City 10",4339206581.0,email_800@example.com,18,medium
9284,Name_762,57.0,50000.0,,HR,3487.0,"Street 93, City 5",2670777088.0,email_398@example.com,17,low
9285,Name_866,18.0,70000.0,2022-08-27,IT,3441.0,"Street 86, City 17",7112208874.0,email_961@example.com,18,medium
9286,Name_826,64.0,70000.0,2019-07-11,Finance,4119.0,,,,3,medium
9287,Name_708,59.0,60000.0,2023-03-19,Unknown,,"Street 3, City 26",4227037537.0,email_403@example.com,17,medium
9288,Name_835,47.0,70000.0,,HR,2284.0,"Street 44, City 33",7879253706.0,email_156@example.com,18,medium
9289,Name_71,21.0,50000.0,2016-01-22,Finance,,"Street 37, City 36",8080474158.0,email_897@example.com,18,low
9290,Name_248,49.0,60000.0,2019-10-31,Unknown,4548.0,"Street 37, City 17",4191799581.0,email_262@example.com,18,medium
9291,Name_146,27.0,60000.0,2019-10-05,Finance,3299.0,"Street 35, City 42",8179721769.0,email_34@example.com,18,medium
9292,Name_618,60.0,60000.0,2023-04-13,Finance,9253.0,"Street 61, City 17",9415182378.0,email_484@example.com,18,medium
9293,Name_775,22.0,60000.0,2022-07-10,Unknown,3250.0,,,,3,medium
9294,Name_296,26.0,60000.0,2024-07-27,Finance,9739.0,"Street 48, City 47",6729474845.0,email_703@example.com,18,medium
9295,Name_582,22.0,60000.0,2023-05-21,IT,9158.0,"Street 91, City 32",7266112974.0,email_714@example.com,18,medium
9296,Name_470,48.0,60000.0,,HR,1186.0,"Street 90, City 22",4836510057.0,email_702@example.com,18,medium
9297,Name_506,28.0,70000.0,2017-11-30,IT,7160.0,"Street 76, City 35",4647973915.0,email_95@example.com,18,medium
9298,Name_193,52.0,60000.0,2018-04-09,IT,4850.0,"Street 55, City 19",9953867831.0,email_425@example.com,18,medium
9299,Name_68,44.0,70000.0,2025-11-27,Unknown,9742.0,"Street 63, City 19",4006346749.0,email_13@example.com,18,medium
9300,Name_494,21.0,70000.0,2021-08-20,Unknown,7601.0,"Street 20, City 41",9143801551.0,email_584@example.com,18,medium
9301,Name_817,27.0,50000.0,2015-12-25,Unknown,1411.0,,,,3,low
9302,Name_52,56.0,50000.0,2022-05-13,Finance,7549.0,"Street 15, City 8",2767408881.0,email_8@example.com,17,low
9303,Name_882,50.0,50000.0,2023-07-16,Finance,9693.0,"Street 88, City 2",8535248281.0,email_635@example.com,17,low
9304,Name_363,76.0,60000.0,2025-12-09,HR,2253.0,"Street 36, City 23",2098839686.0,email_586@example.com,18,medium
9305,Name_797,55.0,50000.0,2024-10-03,Finance,9955.0,"Street 65, City 20",2705432973.0,email_613@example.com,18,low
9306,Name_917,25.0,60000.0,2022-10-24,HR,3929.0,"Street 37, City 8",8799324842.0,email_887@example.com,17,medium
9307,Name_474,66.0,60000.0,2018-05-10,IT,4801.0,"Street 36, City 29",1404290361.0,email_485@example.com,18,medium
9308,Name_846,41.0,50000.0,2020-10-27,HR,1522.0,"Street 7, City 8",1584361487.0,email_452@example.com,16,low
9309,Name_521,56.0,50000.0,2017-10-29,HR,9376.0,"Street 62, City 25",6977738830.0,email_504@example.com,18,low
9310,Name_763,50.0,50000.0,2019-07-22,Unknown,9814.0,"Street 7, City 35",2943908817.0,email_664@example.com,17,low
9311,Name_431,58.0,70000.0,2021-12-08,Finance,3800.0,"Street 41, City 5",8266448775.0,email_590@example.com,17,medium
9312,Name_844,60.0,50000.0,2019-05-12,Marketing,1621.0,,,,3,low
9313,Name_298,36.0,70000.0,2022-10-23,Marketing,7163.0,"Street 12, City 8",5132092528.0,email_141@example.com,17,medium
9314,Name_435,19.0,60000.0,2018-11-04,Unknown,9298.0,"Street 21, City 36",6013493513.0,email_564@example.com,18,medium
9315,Name_696,72.0,50000.0,2024-12-06,IT,4147.0,"Street 52, City 5",2565100569.0,email_543@example.com,17,low
9316,Name_691,28.0,60000.0,2021-01-20,IT,3834.0,"Street 17, City 20",3235392249.0,email_600@example.com,18,medium
9317,Name_198,52.0,60000.0,2017-04-08,IT,5329.0,"Street 3, City 48",3723888620.0,email_466@example.com,17,medium
9318,Name_128,34.0,70000.0,2019-03-19,HR,2137.0,"Street 53, City 17",7264507468.0,email_375@example.com,18,medium
9319,Name_532,48.0,50000.0,2022-09-20,Finance,3073.0,"Street 49, City 9",2617673124.0,email_228@example.com,17,low
9320,Name_984,78.0,50000.0,2017-09-22,IT,,"Street 43, City 4",1011854628.0,email_889@example.com,17,low
9321,Name_411,20.0,60000.0,2020-09-23,Marketing,,"Street 40, City 50",7544081994.0,email_583@example.com,18,medium
9322,Name_934,39.0,60000.0,2017-05-26,HR,7719.0,"Street 12, City 43",1604466141.0,email_709@example.com,18,medium
9323,Name_840,52.0,60000.0,2023-04-24,IT,6327.0,"Street 42, City 2",1304893191.0,email_68@example.com,17,medium
9324,Name_65,38.0,70000.0,2015-12-17,IT,3412.0,"Street 58, City 4",3861560775.0,email_358@example.com,17,medium
9325,Name_694,42.0,60000.0,2018-03-18,Finance,,"Street 7, City 37",4803990174.0,email_484@example.com,17,medium
9326,Name_241,56.0,70000.0,2016-07-21,Finance,6097.0,"Street 72, City 25",7758219134.0,email_669@example.com,18,medium
9327,Name_369,19.0,70000.0,2018-11-04,HR,3834.0,"Street 37, City 13",5530805411.0,email_422@example.com,18,medium
9328,Name_536,18.0,60000.0,,Marketing,6237.0,"Street 8, City 18",7600680702.0,email_253@example.com,17,medium
9329,Name_384,24.0,60000.0,,Unknown,8547.0,"Street 2, City 24",7594561437.0,email_909@example.com,17,medium
9330,Name_431,37.0,70000.0,2023-10-15,Marketing,8891.0,"Street 53, City 34",6728614481.0,email_696@example.com,18,medium
9331,Name_967,60.0,60000.0,2018-05-25,Finance,6295.0,"Street 13, City 16",9014783393.0,email_799@example.com,18,medium
9332,Name_83,72.0,60000.0,2020-09-05,Finance,6994.0,"Street 18, City 31",3480295849.0,email_13@example.com,18,medium
9333,Name_982,23.0,50000.0,2017-02-26,Unknown,7484.0,"Street 5, City 28",8166194353.0,email_486@example.com,17,low
9334,Name_831,72.0,60000.0,2019-11-04,Marketing,3601.0,"Street 33, City 4",4742647858.0,email_332@example.com,17,medium
9335,Name_697,53.0,60000.0,,Marketing,2315.0,"Street 81, City 29",9629872876.0,email_567@example.com,18,medium
9336,Name_951,68.0,50000.0,2022-09-22,Unknown,6282.0,"Street 65, City 11",2911347295.0,email_932@example.com,18,low
9337,Name_828,77.0,70000.0,2017-10-11,Finance,6902.0,"Street 32, City 37",3296643026.0,email_896@example.com,18,medium
9338,Name_611,38.0,60000.0,2017-02-14,HR,3977.0,"Street 21, City 34",7571271988.0,email_70@example.com,18,medium
9339,Name_574,68.0,60000.0,2021-12-24,Marketing,8452.0,"Street 59, City 28",6676588039.0,email_56@example.com,18,medium
9340,Name_286,63.0,60000.0,2025-09-19,IT,3322.0,"Street 3, City 40",2272126069.0,email_836@example.com,17,medium
9341,Name_989,52.0,50000.0,2015-12-21,Marketing,5173.0,"Street 10, City 19",5769453901.0,email_857@example.com,18,low
9342,Name_534,53.0,60000.0,2020-09-19,Marketing,3398.0,"Street 31, City 49",2146662481.0,email_532@example.com,18,medium
9343,Name_459,25.0,70000.0,2020-02-02,Marketing,6236.0,"Street 14, City 10",8479300639.0,email_929@example.com,18,medium
9344,Name_212,48.0,70000.0,2022-01-14,Finance,2951.0,,,,3,medium
9345,Name_126,21.0,50000.0,,IT,,"Street 69, City 44",5125103401.0,email_365@example.com,18,low
9346,Name_413,60.0,70000.0,2017-10-25,Marketing,3967.0,"Street 90, City 23",4804396046.0,email_638@example.com,18,medium
9347,Name_499,33.0,60000.0,2022-06-21,HR,7917.0,"Street 38, City 43",7598305108.0,email_792@example.com,18,medium
9348,Name_425,20.0,60000.0,,IT,4820.0,"Street 30, City 5",3217243045.0,email_779@example.com,17,medium
9349,Name_554,24.0,60000.0,2020-12-02,Unknown,4445.0,"Street 10, City 12",9046840638.0,email_896@example.com,18,medium
9350,Name_610,19.0,60000.0,2021-01-03,HR,3694.0,,,,3,medium
9351,Name_961,18.0,60000.0,,Unknown,,"Street 59, City 42",9833915589.0,email_768@example.com,18,medium
9352,Name_543,75.0,70000.0,2023-07-09,Marketing,6921.0,"Street 71, City 8",3580519259.0,email_425@example.com,17,medium
9353,Name_158,18.0,50000.0,2018-12-17,Finance,9746.0,,,,3,low
9354,Name_112,55.0,60000.0,2016-03-18,Marketing,5568.0,"Street 50, City 33",9615063265.0,email_223@example.com,18,medium
9355,Name_402,68.0,60000.0,2016-11-22,Marketing,9588.0,"Street 81, City 50",9920528954.0,email_167@example.com,18,medium
9356,Name_759,24.0,60000.0,2024-09-16,Unknown,3883.0,"Street 10, City 17",2651991735.0,email_932@example.com,18,medium
9357,Name_122,41.0,60000.0,2025-08-10,Marketing,,"Street 34, City 41",3998540819.0,email_956@example.com,18,medium
9358,Name_273,22.0,60000.0,2017-11-15,HR,9129.0,"Street 52, City 29",5971847423.0,email_407@example.com,18,medium
9359,Name_294,38.0,60000.0,2019-07-29,Finance,,"Street 92, City 16",9530762911.0,email_331@example.com,18,medium
9360,Name_398,45.0,70000.0,2017-04-26,Unknown,6523.0,"Street 20, City 44",6473887136.0,email_171@example.com,18,medium
9361,Name_471,35.0,70000.0,2021-04-22,IT,9176.0,"Street 6, City 15",2302077274.0,email_918@example.com,17,medium
9362,Name_985,41.0,60000.0,2019-04-25,Marketing,6371.0,"Street 73, City 20",9927159984.0,email_117@example.com,18,medium
9363,Name_207,75.0,50000.0,2021-12-09,Unknown,4064.0,"Street 7, City 22",2851552011.0,email_749@example.com,17,low
9364,Name_110,49.0,60000.0,2017-06-02,Marketing,9524.0,"Street 36, City 29",9503536597.0,email_383@example.com,18,medium
9365,Name_440,62.0,50000.0,2016-02-08,Marketing,9678.0,"Street 13, City 12",6962558788.0,email_548@example.com,18,low
9366,Name_278,50.0,70000.0,2024-01-01,Unknown,3211.0,"Street 32, City 50",1086913569.0,email_937@example.com,18,medium
9367,Name_963,27.0,50000.0,2017-03-17,HR,6614.0,"Street 57, City 22",1451842635.0,email_906@example.com,18,low
9368,Name_568,26.0,70000.0,2017-08-08,IT,,"Street 96, City 35",1370249427.0,email_349@example.com,18,medium
9369,Name_887,66.0,60000.0,2020-03-14,Marketing,7507.0,"Street 66, City 42",2618316265.0,email_688@example.com,18,medium
9370,Name_915,50.0,60000.0,2017-09-13,HR,,"Street 61, City 22",5266870724.0,email_572@example.com,18,medium
9371,Name_569,50.0,70000.0,2018-10-23,Marketing,8936.0,"Street 82, City 18",4633525548.0,email_926@example.com,18,medium
9372,Name_940,24.0,60000.0,,Marketing,3206.0,"Street 70, City 41",5438114923.0,email_77@example.com,18,medium
9373,Name_482,21.0,60000.0,2018-07-26,HR,1535.0,"Street 75, City 43",1890917938.0,email_222@example.com,18,medium
9374,Name_803,45.0,70000.0,2020-04-10,Marketing,5687.0,"Street 27, City 20",8796299755.0,email_600@example.com,18,medium
9375,Name_114,40.0,60000.0,2019-04-13,IT,6134.0,"Street 69, City 32",1457716926.0,email_104@example.com,18,medium
9376,Name_893,70.0,70000.0,2022-12-06,Unknown,3403.0,"Street 88, City 46",3233906554.0,email_611@example.com,18,medium
9377,Name_897,49.0,60000.0,2018-03-08,HR,7293.0,"Street 12, City 11",3765284662.0,email_802@example.com,18,medium
9378,Name_820,61.0,60000.0,2016-11-16,Finance,1429.0,"Street 59, City 23",7569314604.0,email_190@example.com,18,medium
9379,Name_853,48.0,50000.0,2024-11-07,Marketing,6644.0,"Street 70, City 16",1438941904.0,email_231@example.com,18,low
9380,Name_477,48.0,60000.0,2018-03-04,Unknown,3555.0,"Street 7, City 31",6239008550.0,email_874@example.com,17,medium
9381,Name_710,72.0,60000.0,,IT,6783.0,"Street 40, City 41",6355722188.0,email_988@example.com,18,medium
9382,Name_933,27.0,60000.0,2022-08-17,IT,6911.0,"Street 7, City 45",6249039441.0,email_580@example.com,17,medium
9383,Name_321,31.0,70000.0,2020-12-13,Finance,3643.0,"Street 63, City 9",5535973364.0,email_873@example.com,17,medium
9384,Name_179,56.0,60000.0,2019-01-06,IT,,"Street 92, City 39",7239582670.0,email_62@example.com,18,medium
9385,Name_897,53.0,60000.0,2016-11-11,Unknown,6709.0,"Street 68, City 6",1259442531.0,email_116@example.com,17,medium
9386,Name_219,51.0,50000.0,2016-06-01,Finance,9724.0,"Street 44, City 43",9765821040.0,email_327@example.com,18,low
9387,Name_789,41.0,60000.0,2022-06-07,HR,9037.0,"Street 25, City 4",2452066663.0,email_200@example.com,17,medium
